ppm,intensity
-5.252105642213477,9.19364127697088
-5.2517906386602835,8.042018502603241
-5.25147563510709,7.20055231885226
-5.251160631553898,6.595460791878736
-5.250845628000704,6.1233893767401355
-5.250530624447512,5.673705141147536
-5.25021562089432,5.149211921026222
-5.249900617341128,4.481092333187291
-5.249585613787932,3.6371147290677754
-5.24927061023474,2.6244276180981956
-5.248955606681548,1.4886742771060426
-5.248640603128354,0.31005926141551754
-5.248325599575162,-0.8043255370097313
-5.24801059602197,-1.73283495642778
-5.2476955924687765,-2.3558353578010838
-5.247380588915583,-2.573836211883645
-5.247065585362391,-2.322838088720914
-5.246750581809199,-1.582688044189183
-5.246435578256005,-0.3764721000985105
-5.246120574702813,1.237691172560119
-5.245805571149619,3.178418535261983
-5.245490567596427,5.3518371402809635
-5.245175564043233,7.6587531974507215
-5.244860560490041,9.998851494406495
-5.244545556936849,12.27510844783393
-5.244230553383657,14.401726816753865
-5.2439155498304615,16.31626537415957
-5.2436005462772695,17.992613655471757
-5.243285542724077,19.448482285984426
-5.242970539170884,20.74129348328762
-5.242655535617692,21.95032584700067
-5.2423405320645,23.149149784158794
-5.2420255285113075,24.377770894581545
-5.241710524958112,25.625509654200243
-5.24139552140492,26.832185976321227
-5.241080517851728,27.90785765288166
-5.240765514298534,28.7634610179951
-5.240450510745342,29.33999936464471
-5.24013550719215,29.62478585174938
-5.239820503638956,29.64936414066915
-5.239505500085762,29.4721932961304
-5.23919049653257,29.155898044174876
-5.238875492979378,28.750615792570443
-5.238560489426185,28.290974747930193
-5.2382454858729925,27.806633181563143
-5.237930482319799,27.338994493792597
-5.237615478766607,26.953372421756228
-5.237300475213413,26.738132450296632
-5.236985471660221,26.788946557692384
-5.236670468107029,27.183869695007672
-5.236355464553835,27.959680815158947
-5.236040461000641,29.099557066637715
-5.235725457447449,30.537009684119425
-5.235410453894257,32.17378656744057
-5.235095450341063,33.903714010560805
-5.234780446787871,35.6328443434212
-5.234465443234679,37.28923579688512
-5.234150439681484,38.821385030353156
-5.233835436128292,40.18974578804318
-5.2335204325751,41.358307659759475
-5.233205429021908,42.29197706336265
-5.232890425468714,42.961582055679116
-5.232575421915522,43.354020319484505
-5.232260418362328,43.48258934897933
-5.231945414809136,43.39284089127523
-5.231630411255942,43.16175164675775
-5.23131540770275,42.89091676785415
